E(keV)	Px(MeV/c)	Py(MeV/c)	Pz(MeV/c)	X(mm)	Y(mm)	Z(mm)	T(ns)
0.00563957	-0.00432213	-0.00949558	1.09163	0.378886	-1.03859	-1.49009e-09	475.882	
0.00565349	-0.0252565	0.0187944	1.09257	-0.659015	-0.158292	-1.49009e-09	479.037	
0.00564509	-0.0220691	-0.0262781	1.09168	0.189542	-0.0831732	-1.49009e-09	477.552	
0.00564805	0.0385833	0.00913814	1.09178	-0.962532	0.272409	-1.49009e-09	478.344	
0.00562643	0.0425673	0.00664837	1.08956	-0.292299	-0.0256186	-1.49009e-09	474.836	
0.00565286	0.0351699	0.00208874	1.0924	-0.8652	0.343854	-1.49009e-09	479.11	
0.0056484	0.0301254	-0.00846051	1.09209	-0.0359292	0.486477	-1.49009e-09	477.971	
0.00563153	0.0109167	0.00739137	1.09082	0.245268	-0.0846303	-1.49009e-09	473.856	
0.00563807	0.0105722	-0.0117685	1.09142	1.08266	-0.816625	-1.49009e-09	475.238	
0.00564145	0.0645847	0.0019458	1.08995	-3.41223	1.04979	-1.49009e-09	477.01	
0.00563898	-0.00635583	0.00609055	1.09159	-0.609418	-2.38912	-1.49009e-09	476.001	
0.00565241	0.0148736	0.00511093	1.09281	-0.493203	-0.763406	-1.49009e-09	478.162	
0.00562692	-0.0107218	-0.000863968	1.0904	0.00734471	-0.487897	-1.49009e-09	473.438	
0.00564714	0.0047732	0.00580118	1.09239	-0.210807	-0.136198	-1.49009e-09	477.264	
0.00563729	-0.0365694	0.0163872	1.09072	-0.82122	0.618029	-1.49009e-09	476.83	
0.0056279	-0.00363793	-0.00218952	1.09054	-0.231633	0.143259	-1.49009e-09	473.597	
0.00565114	-0.0173179	0.0241296	1.0924	-0.28386	-0.0115943	-1.49009e-09	478.18	
0.00564296	-0.00405139	-0.00137899	1.092	-0.192984	-0.625176	-1.49009e-09	476.237	
0.00562737	0.0486831	0.0096972	1.08937	-2.15941	0.548076	-1.49009e-09	476.43	
0.00564844	-0.0134647	0.00664157	1.09244	-0.466242	0.570923	-1.49009e-09	477.983	
0.00562979	-0.0551927	0.00630458	1.08932	2.79454	-0.184694	-1.49009e-09	476.113	
0.00564901	0.0195947	-0.00533094	1.09241	1.68012	-0.154499	-1.49009e-09	477.754	
0.0056488	-0.0423465	-0.0166186	1.09163	0.459753	0.558178	-1.49009e-09	479.737	
0.00563777	0.0363111	0.0236306	1.09065	1.76951	0.58999	-1.49009e-09	476.45	
0.00563539	0.00997791	0.0108691	1.09118	0.13019	0.257553	-1.49009e-09	474.558	
0.00565604	0.013784	0.0110362	1.09313	-0.294503	-0.0309648	-1.49009e-09	477.983	
0.00564359	-0.00236884	0.00235357	1.09206	-1.18701	1.39957	-1.49009e-09	476.596	
0.00563655	0.018741	-0.00375895	1.09122	-0.345107	1.03072	-1.49009e-09	476.233	
0.00564523	-0.0426128	0.00782725	1.09137	0.785949	0.774865	-1.49009e-09	478.955	
0.00564444	-0.0305837	0.0134413	1.09164	0.271581	0.109011	-1.49009e-09	477.338	
0.00565466	-0.0588363	0.0117014	1.09149	1.97864	-0.728989	-1.49009e-09	480.96	
0.00565232	0.00100539	0.00474044	1.0929	-0.787633	-0.0547005	-1.49009e-09	478.123	
0.00564362	-0.0036502	0.00489051	1.09206	-0.0108452	0.354769	-1.49009e-09	475.549	
0.00565074	-0.0357639	0.0277297	1.09182	1.08279	-0.979513	-1.49009e-09	478.654	
0.00565604	0.0531676	0.0228119	1.09174	-1.89882	-0.699477	-1.49009e-09	479.864	
0.00563681	0.000277827	0.00464213	1.0914	-0.0664051	0.447882	-1.49009e-09	475.781	
0.00565065	0.0453347	-0.00726258	1.09179	-0.156881	0.31887	-1.49009e-09	480.536	
0.00566267	-0.0739349	-0.00780274	1.09139	1.35774	0.193365	-1.49009e-09	481.113	
0.00562867	0.00407559	0.00733011	1.09059	1.39748	2.2675	-1.49009e-09	474.098	
0.00565059	-0.0148736	0.000814028	1.09265	-0.54245	-0.298939	-1.49009e-09	478.177	
0.00565729	0.0180187	0.0132135	1.09317	-0.629202	-0.230921	-1.49009e-09	478.424	
0.00563945	0.0416678	-0.000828226	1.09087	-0.762436	1.02323	-1.49009e-09	477.454	
0.00563506	0.0470653	0.00332336	1.09022	-1.3565	-0.900135	-1.49009e-09	477.078	
0.00564528	0.0410275	-0.00934007	1.09142	-0.513468	0.142883	-1.49009e-09	477.876	
0.00564272	-0.0251318	0.00991338	1.09165	0.0124296	1.03808	-1.49009e-09	477.926	
0.00563403	-0.0362344	-0.0116054	1.09048	-0.343215	-0.103067	-1.49009e-09	474.375	
0.00564969	0.0463337	0.0129153	1.0916	-0.82595	-0.354902	-1.49009e-09	478.481	
0.00564976	0.00509547	0.00758592	1.09263	0.484532	0.906076	-1.49009e-09	476.73	
0.0056379	0.00565068	0.0031341	1.0915	0.0547452	0.08063	-1.49009e-09	474.256	
0.00563782	-0.0434294	0.0167375	1.09052	0.205948	-0.153988	-1.49009e-09	477	
0.00565353	0.0139265	0.0140516	1.09285	0.144843	0.713229	-1.49009e-09	478.071	
0.00564463	-0.00958484	-0.00814794	1.0921	0.832553	0.810483	-1.49009e-09	476.579	
0.00562806	0.032555	0.0134791	1.09	0.454939	-0.744258	-1.49009e-09	474.642	
0.00564764	-0.00505893	0.00708463	1.09243	-0.559295	-0.725552	-1.49009e-09	477.714	
0.00564219	0.00540802	-0.000736245	1.09192	-0.994967	-0.106308	-1.49009e-09	475.747	
0.00564399	0.0442847	-0.00897467	1.09117	0.616494	1.61386	-1.49009e-09	478.551	
0.00563986	0.0031773	0.00181309	1.0917	0.50976	0.800358	-1.49009e-09	476.192	
0.00564972	0.045585	-0.000764467	1.09171	-1.32498	-1.20794	-1.49009e-09	479.486	
0.00562723	0.0452703	-0.009011	1.08951	-0.893195	0.479005	-1.49009e-09	475.272	
0.00564806	-0.0450215	-0.0227513	1.09134	1.61459	0.108961	-1.49009e-09	479.19	
0.00565289	-0.01368	-0.0128037	1.09281	-0.0951174	-0.33018	-1.49009e-09	478.341	
0.00562474	0.0403806	0.0168612	1.08937	0.169708	0.938738	-1.49009e-09	474.274	
0.00564846	0.0324327	0.0109908	1.092	-1.12869	-1.98079	-1.49009e-09	478.482	
0.00565487	0.0277929	0.0237666	1.09255	-1.09091	-1.49821	-1.49009e-09	479.828	
0.00564821	-0.0532727	-0.00808282	1.09119	2.07572	0.267557	-1.49009e-09	479.168	
0.00565424	0.0158006	0.0075392	1.09296	1.52245	-1.31866	-1.49009e-09	477.792	
0.00563363	0.0470817	0.0140944	1.09	-1.96737	-0.526098	-1.49009e-09	475.903	
0.00564156	0.0151747	-0.00638082	1.09175	-0.533052	0.172158	-1.49009e-09	477.276	
0.0056533	-0.0107881	-0.00151328	1.09295	-0.413927	0.469066	-1.49009e-09	478.437	
0.00565746	0.0169119	0.00911083	1.09324	-0.592392	-0.401693	-1.49009e-09	478.707	
0.00564596	0.0283713	0.00600719	1.09191	0.489118	0.60402	-1.49009e-09	477.221	
0.00563393	0.0158534	0.00414012	1.09101	3.9982	-1.16635	-1.49009e-09	474.315	
0.00563767	0.0318893	0.0104446	1.09098	-0.606169	1.06512	-1.49009e-09	476.121	
0.00568397	-0.0868557	0.0138923	1.09243	-2.41274	-0.413721	-1.49009e-09	477.048	
0.00564885	-0.0203446	0.021447	1.09218	-0.226896	-0.974742	-1.49009e-09	478.521	
0.00565191	0.00954787	0.0115018	1.09277	1.23431	-0.0402881	-1.49009e-09	478.047	
0.00564766	-0.029939	-0.0020937	1.09205	0.0598091	2.04938	-1.49009e-09	477.692	
0.00565067	-0.052841	-0.00353705	1.09147	1.47182	-0.0207206	-1.49009e-09	480.094	
0.00564037	0.00637765	0.000310184	1.09174	-0.7967	0.503473	-1.49009e-09	476.086	
0.00565405	-0.0186094	0.0214294	1.09271	-0.291957	-0.0709027	-1.49009e-09	479.16	
0.00562602	-0.0180595	0.0261361	1.08991	-1.99205	0.125278	-1.49009e-09	474.357	
0.00564576	-0.0226737	-0.00987597	1.092	0.682182	-0.849055	-1.49009e-09	477.761	
0.00564678	0.0212607	-0.00404102	1.09216	3.52737	0.434502	-1.49009e-09	478.172	
0.00565118	-0.0200873	-0.00724606	1.0926	-0.402781	-0.0149271	-1.49009e-09	478.853	
0.00562798	0.0086568	0.00506658	1.09051	0.364007	0.429637	-1.49009e-09	473.838	
0.00564355	0.0224367	-0.00895578	1.0918	1.30294	2.39912	-1.49009e-09	476.969	
0.00564609	-0.0249788	-0.010291	1.09198	-0.438605	-0.661345	-1.49009e-09	478.154	
0.00564142	-0.0705406	-0.0138719	1.08949	1.65252	-0.0711793	-1.49009e-09	474.668	
0.00564346	-0.0347073	9.88337e-05	1.09151	-0.903081	0.103578	-1.49009e-09	476.646	
0.00565325	-4.69973e-05	-0.0219615	1.09278	0.350672	-0.689992	-1.49009e-09	478.647	
0.00564044	-0.00771074	-0.00302966	1.09173	0.0108233	0.301179	-1.49009e-09	475.786	
0.00565578	0.0406107	0.00290609	1.09249	-1.10305	-2.22063	-1.49009e-09	480.053	
0.00563807	0.0229692	-0.0457498	1.09033	-1.65979	1.0844	-1.49009e-09	476.373	
0.00563985	-0.00438573	-0.00903028	1.09166	-2.23381	0.0290719	-1.49009e-09	475.85	
0.00564907	0.0606767	0.0182306	1.09076	-2.54558	-0.8675	-1.49009e-09	476.663	
0.00564929	0.0200205	0.00194345	1.09244	-1.98701	1.16334	-1.49009e-09	478.518	
0.00562599	0.0273566	0.00913769	1.08998	0.338767	-3.55606	-1.49009e-09	474.634	
0.00564831	-0.0102295	-0.00633427	1.09246	-0.0814821	0.0400158	-1.49009e-09	477.349	
0.00565647	-0.0136453	0.0117196	1.09317	-0.0775833	-0.290985	-1.49009e-09	479.592	
0.0056463	-0.0193651	0.0336349	1.09164	0.576913	-0.0893348	-1.49009e-09	478.275	
0.00564875	-0.00681885	0.00740893	1.09252	0.00733885	1.9125	-1.49009e-09	477.319	
0.00563068	-0.00814218	-0.00194331	1.09079	1.1446	-1.82236	-1.49009e-09	473.655	
0.00564327	-0.0630202	-0.00271499	1.09022	2.77021	-0.41505	-1.49009e-09	477.619	
0.00564582	-0.00662	0.0218858	1.09205	-0.174079	0.569648	-1.49009e-09	476.708	
0.00564929	0.0564923	0.0068612	1.09114	-2.39014	-0.0710385	-1.49009e-09	479.608	
0.00564517	0.0270812	-0.00986566	1.09184	-0.0354486	0.061381	-1.49009e-09	477.536	
0.00564578	0.00880857	-0.00405789	1.09224	-1.15857	-1.1488	-1.49009e-09	476.933	
0.0056494	-0.00521247	-0.000105946	1.09262	-1.19772	0.0407457	-1.49009e-09	477.869	
0.00564707	-0.0596951	0.00985772	1.09073	3.11509	0.0782911	-1.49009e-09	477.588	
0.00564522	-0.014782	0.0291713	1.09174	1.10731	-0.396564	-1.49009e-09	478.32	
0.0056282	0.0078617	0.00642077	1.09053	0.244153	0.0767511	-1.49009e-09	473.917	
0.00563594	-0.00407645	0.0031619	1.09132	-2.54329	0.423186	-1.49009e-09	473.893	
0.00565472	0.0103396	0.0299365	1.09269	-0.0248434	-1.03656	-1.49009e-09	479.057	
0.00565037	-0.0253135	0.00859163	1.0924	-0.654402	0.141667	-1.49009e-09	479.014	
0.00562814	0.00824584	-0.00676019	1.09052	0.188939	0.110289	-1.49009e-09	473.011	
0.00564506	-0.0319341	0.00085181	1.09175	-0.570703	0.603643	-1.49009e-09	477.55	
0.00565049	-0.0401312	0.0116104	1.09194	0.15198	0.295801	-1.49009e-09	479.528	
0.0056488	0.024223	-0.0178128	1.09216	1.09464	-0.328203	-1.49009e-09	477.667	
0.00563483	-0.0218053	-0.00620273	1.09099	-1.68061	-0.384184	-1.49009e-09	475.118	
0.00563453	0.0646992	0.0141455	1.08918	-2.15648	-2.71849	-1.49009e-09	475.367	
0.00566084	-0.060664	0.0195852	1.09188	2.12631	-1.06017	-1.49009e-09	479.691	
0.00565149	-0.0491285	-0.00449136	1.09172	1.47112	0.183161	-1.49009e-09	480.297	
0.00563957	-0.0582697	0.0270965	1.08979	2.71032	-1.25383	-1.49009e-09	475.929	
0.00565	0.058837	0.0117501	1.09104	-3.00909	0.474558	-1.49009e-09	477.938	
0.00563996	0.0057088	-0.00820678	1.09167	2.5331	-0.00292451	-1.49009e-09	476.237	
0.00565943	0.0636052	-0.00459412	1.09174	-2.83104	-0.12534	-1.49009e-09	481.701	
0.00565459	0.0147072	0.0174438	1.0929	-0.176996	-0.76445	-1.49009e-09	479.327	
0.00565133	-0.050909	0.0102485	1.09158	0.406689	0.816024	-1.49009e-09	480.745	
0.00565079	-0.0326134	0.00690018	1.09226	-0.0328245	0.599483	-1.49009e-09	479.167	
0.00566447	0.0605093	0.018235	1.09226	-2.52622	-0.963894	-1.49009e-09	480.476	
0.00565152	-0.0550318	0.00262628	1.09145	2.12695	-1.7377	-1.49009e-09	480.062	
0.00563667	0.0162256	-0.00751702	1.09125	0.206783	1.26327	-1.49009e-09	475.85	
0.00562863	0.00607688	-0.00569488	1.09059	1.02185	-2.88016	-1.49009e-09	474.465	
0.00565153	-0.0107902	0.0187771	1.09262	-0.729479	0.136758	-1.49009e-09	478.236	
0.00565026	0.0112762	-0.00175152	1.09266	-0.244896	-0.020691	-1.49009e-09	477.467	
0.00565418	-0.0208584	0.0138512	1.09281	2.20325	0.5172	-1.49009e-09	477.928	
0.00565253	-0.00887873	0.00566235	1.09288	-0.642907	-0.0223198	-1.49009e-09	477.915	
0.00564141	-0.042441	-0.0119702	1.09097	2.54497	0.205979	-1.49009e-09	476.602	
0.00564761	-0.00554139	0.0113942	1.09239	1.94135	0.869183	-1.49009e-09	477.818	
0.00565119	-0.0101835	0.00402253	1.09275	0.079767	-1.06984	-1.49009e-09	477.958	
0.00562383	-0.0404588	0.0243943	1.08913	1.03965	-0.158153	-1.49009e-09	475.271	
0.00564464	0.0454425	0.0207823	1.09103	-1.72108	-0.690775	-1.49009e-09	477.037	
0.00564596	0.0302149	-0.000407568	1.09188	-0.267763	0.598467	-1.49009e-09	477.658	
0.00562443	0.00196688	-0.00207527	1.09021	0.138901	0.148266	-1.49009e-09	473.076	
0.00563828	-0.0573716	-0.00635537	1.09003	2.08156	0.326635	-1.49009e-09	476.847	
0.00563733	-0.0378679	-0.00975866	1.09076	-0.956849	0.675413	-1.49009e-09	475.666	
0.00565086	-0.032603	0.0113401	1.09223	0.199433	0.201519	-1.49009e-09	478.859	
0.00564326	-0.0213454	0.0308917	1.09139	-0.1787	-0.00855745	-1.49009e-09	477.321	
0.00562829	-0.0443638	-0.0124285	1.08962	-0.966947	1.41597	-1.49009e-09	474.707	
0.0056342	-0.00509184	-0.0125994	1.09108	0.120863	-0.49047	-1.49009e-09	474.538	
0.00565332	0.00629842	0.000437534	1.09299	-0.11719	0.314061	-1.49009e-09	478.444	
0.00565461	0.0466708	0.00308474	1.09213	-0.193689	0.838598	-1.49009e-09	479.874	
0.00565165	-0.0330406	-0.00827119	1.09232	0.18189	-0.248392	-1.49009e-09	479.557	
0.00563169	0.0217653	0.00965392	1.09066	0.11088	0.251108	-1.49009e-09	474.778	
0.00563586	-0.028863	0.0282702	1.09057	0.00524681	-0.596809	-1.49009e-09	475.766	
0.00564813	0.000799242	0.00539857	1.0925	0.959389	0.569015	-1.49009e-09	477.357	
0.00562376	-0.025798	0.00186458	1.08984	-0.64474	1.01826	-1.49009e-09	473.774	
0.00564363	0.00438282	0.000150188	1.09207	0.159203	0.214666	-1.49009e-09	475.591	
0.0056494	0.0360527	0.0128645	1.09196	-1.1649	1.09805	-1.49009e-09	478.963	
0.00563672	0.00395187	-0.00542543	1.09138	0.151235	-0.0879579	-1.49009e-09	474.798	
0.00565183	-0.022003	-0.000791233	1.09264	-0.450093	0.142171	-1.49009e-09	478.484	
0.00565048	0.00662505	0.0152201	1.09261	-0.36287	1.98555	-1.49009e-09	477.937	
0.00564245	0.0479558	0.0001705	1.09091	-0.924026	0.024685	-1.49009e-09	477.811	
0.00564715	-0.0041943	0.0193687	1.09224	-1.04627	0.866205	-1.49009e-09	477.556	
0.00565373	-0.0317633	0.0126621	1.09252	-0.206044	0.844408	-1.49009e-09	479.767	
0.0056534	-0.0131284	0.0102206	1.09289	-1.18359	-1.805	-1.49009e-09	478.546	
0.00564012	-0.012624	0.00857615	1.09163	-1.38156	-0.68946	-1.49009e-09	476.639	
0.00564689	0.0323756	0.0281399	1.09155	-1.04389	-0.55001	-1.49009e-09	477.561	
0.00563625	-0.0423173	-0.00538821	1.09053	0.00499565	0.366768	-1.49009e-09	475.818	
0.00564363	-0.0261416	0.0016441	1.09176	0.846509	-0.449803	-1.49009e-09	476.592	
0.00565072	0.0380655	-0.0103775	1.09205	-0.528634	0.150677	-1.49009e-09	478.66	
0.00565797	-0.0756917	-0.00688322	1.09082	0.950955	0.34056	-1.49009e-09	480.137	
0.00564495	0.00353531	0.00756519	1.09217	0.0835237	0.00465676	-1.49009e-09	477.29	
0.00565235	-0.0179515	-0.00129629	1.09277	-0.243123	-1.54549	-1.49009e-09	478.201	
0.00565502	-0.0186544	6.7625e-06	1.09302	0.30653	0.304675	-1.49009e-09	479.012	
0.00563564	-0.00756778	-0.0039197	1.09127	-0.174455	-1.00818	-1.49009e-09	474.925	
0.00563362	-0.0157169	0.00106146	1.09099	-0.345772	0.0164068	-1.49009e-09	474.161	
0.00562234	-0.0344309	0.0207642	1.08927	-0.308133	-1.03641	-1.49009e-09	473.697	
0.00564007	-0.0195669	-0.00330385	1.09155	0.310478	-0.283252	-1.49009e-09	476.17	
0.00563702	0.0427874	0.0121287	1.09053	-0.406493	-0.259948	-1.49009e-09	476.323	
0.00562986	-0.000129577	-0.00778961	1.09071	0.059576	0.258725	-1.49009e-09	474.288	
0.0056284	-0.0261958	0.00615922	1.09027	0.619567	-0.0909746	-1.49009e-09	474.65	
0.00563602	0.0194896	-0.0175869	1.09102	-0.716268	-1.09082	-1.49009e-09	475.362	
0.00565087	0.0644318	0.0205933	1.09068	-1.34722	-1.90051	-1.49009e-09	478.347	
0.00564331	-0.0340692	-0.00719433	1.09149	-0.275145	-1.42966	-1.49009e-09	476.889	
0.00564807	-0.00649588	0.00431892	1.09248	0.0431756	1.40338	-1.49009e-09	477.463	
0.0056515	-0.0395298	0.0199064	1.09194	0.657918	-0.301461	-1.49009e-09	478.655	
0.00564061	0.0595254	0.00371812	1.09015	-3.0306	-0.994771	-1.49009e-09	476.32	
0.00563456	-0.0143007	-0.00677161	1.09108	1.94234	0.263608	-1.49009e-09	474.983	
0.00565066	0.0121973	0.00141377	1.09268	1.00919	0.00568469	-1.49009e-09	477.475	
0.00565737	0.0292064	-0.0108563	1.09296	0.176219	0.117483	-1.49009e-09	479.029	
0.00565601	0.0353143	0.0271156	1.09236	-1.12463	-0.506434	-1.49009e-09	479.663	
0.00563992	0.0438397	-0.0168511	1.0907	-0.664794	0.512902	-1.49009e-09	477.589	
0.00565469	0.00845044	0.00297114	1.09311	-0.496561	0.00739942	-1.49009e-09	478.929	
0.00564882	-0.0314033	0.0216399	1.09191	-0.239987	-0.463851	-1.49009e-09	478.619	
0.00564626	-0.00223145	0.00976466	1.09228	0.990781	0.154275	-1.49009e-09	475.407	
0.00564835	0.0316802	-0.00134512	1.09207	1.36989	0.192106	-1.49009e-09	478.071	
0.00565788	0.026558	0.0195014	1.09295	-0.185919	-0.830419	-1.49009e-09	477.362	
0.00565941	-0.0603953	0.0116257	1.09187	2.00305	-0.588792	-1.49009e-09	480.609	
0.00562567	0.0232684	0.000182994	1.09009	-0.207905	1.06097	-1.49009e-09	473.651	
0.00564095	-0.000984827	0.00809408	1.09178	-1.8921	0.0788527	-1.49009e-09	475.668	
0.00564985	0.000503776	-0.0020706	1.09267	0.439615	0.743989	-1.49009e-09	477.301	
0.00565471	0.0295351	-0.0060293	1.09273	0.310318	0.123416	-1.49009e-09	479.713	
0.00562413	0.00727087	-0.00422754	1.09015	0.0722173	-0.034667	-1.49009e-09	473.413	
0.00565478	0.0479764	-0.00286163	1.0921	-1.4988	-0.815027	-1.49009e-09	480.177	
0.00564738	-0.0445823	0.00222803	1.09152	0.626546	-0.251866	-1.49009e-09	478.997	
0.00567539	0.0863176	0.0221219	1.09151	2.2388	1.05657	-1.49009e-09	478.785	
0.00565276	0.0144285	-0.00350143	1.09286	0.789592	-0.300055	-1.49009e-09	478.389	
0.00565496	0.048029	-0.00713781	1.09209	-1.81969	0.559391	-1.49009e-09	480.783	
0.00563258	-0.0349692	0.0218236	1.09023	0.786505	-1.37994	-1.49009e-09	476.04	
0.0056526	0.0690698	0.00489633	1.09075	-1.8394	-0.554466	-1.49009e-09	479.492	
0.00564606	0.0580907	0.0192035	1.09059	-2.062	-0.262139	-1.49009e-09	476.475	
0.0056493	-0.00679524	-0.00632571	1.09258	-1.15463	-2.16082	-1.49009e-09	477.198	
0.00565301	0.000394665	-0.000499669	1.09298	0.161499	0.685573	-1.49009e-09	478.928	
0.00565336	-0.0381663	0.0229359	1.09211	1.71199	-0.315698	-1.49009e-09	480.334	
0.00565298	-0.0202652	-0.0070428	1.09277	-1.39271	1.0952	-1.49009e-09	478.049	
0.00563353	-0.0105774	0.00188302	1.09104	0.0931867	-0.812302	-1.49009e-09	475.021	
0.00564493	0.0102476	0.0206915	1.09196	-0.493176	0.0250411	-1.49009e-09	476.5	
0.00563618	0.0590006	-0.0109698	1.0897	-2.98233	2.73828	-1.49009e-09	475.723	
0.00562192	-0.0335977	0.0243974	1.08918	-0.115519	-1.21426	-1.49009e-09	474.759	
0.0056526	-0.00452869	-0.000419575	1.09293	-0.413038	-1.35159	-1.49009e-09	477.811	
0.00566599	-0.0762769	0.0218492	1.09135	1.0883	-0.72296	-1.49009e-09	477.202	
0.00563432	0.0293951	0.0232244	1.09053	-0.314171	-0.527324	-1.49009e-09	476.091	
0.00565506	-0.00953886	-0.0135597	1.09305	-1.26734	-0.707602	-1.49009e-09	478.934	
0.00564518	-0.00036511	0.0102785	1.09218	0.40879	1.90634	-1.49009e-09	476.679	
0.00563854	-0.0481665	0.00686986	1.0905	1.69299	0.0880648	-1.49009e-09	476.855	
0.00564975	0.000161544	-0.00381372	1.09266	-2.15438	-0.539647	-1.49009e-09	478.271	
0.00562992	-0.0220754	-0.0091325	1.09049	0.667916	-0.118574	-1.49009e-09	475.328	
0.00562883	0.0535812	-0.0727731	1.08689	1.76325	-2.04065	-1.49009e-09	476.588	
0.00565407	0.0465026	0.0158214	1.09198	-1.01831	-0.83974	-1.49009e-09	480.329	
0.00563338	-0.0474393	0.0100624	1.09	1.31523	0.0228985	-1.49009e-09	476.469	
0.00563405	0.0304567	-0.00705944	1.0907	0.807536	-0.482817	-1.49009e-09	475.909	
0.00563459	0.0131292	0.0257629	1.09082	-0.576361	-0.132882	-1.49009e-09	475.172	
0.00564141	-0.0163188	0.0211837	1.09153	-0.919255	0.149214	-1.49009e-09	475.493	
0.00563836	0.0196469	0.00483305	1.09138	0.0635079	0.326022	-1.49009e-09	476.103	
0.00565182	-0.0250833	-0.00744227	1.09255	1.83126	-1.16796	-1.49009e-09	478.56	
0.00564596	0.0109481	0.0289475	1.09186	0.276673	1.23053	-1.49009e-09	476.911	
0.00563498	-0.0064326	-0.00722019	1.09119	-0.442757	0.290502	-1.49009e-09	475.125	
0.00564202	0.0151059	-0.00236967	1.09181	-0.73453	1.64036	-1.49009e-09	477.303	
0.00565169	0.0527519	0.00644723	1.09156	-1.46042	0.578118	-1.49009e-09	480.66	
0.00563637	-0.00588486	-0.000497564	1.09136	1.71067	-0.396482	-1.49009e-09	474.511	
0.00564636	0.0127918	0.0170307	1.09213	0.251789	0.070248	-1.49009e-09	477.819	
0.00564025	0.0126891	-0.00684048	1.09165	-0.406365	0.321896	-1.49009e-09	475.21	
0.00564447	-0.0467425	-0.0074096	1.09113	-1.76047	-0.29553	-1.49009e-09	477.954	
0.00563454	-0.0014318	0.00666105	1.09117	0.480833	0.0640662	-1.49009e-09	474.398	
0.00563126	-0.0156823	-0.00102227	1.09076	-0.0971757	0.35735	-1.49009e-09	474.627	
0.00563994	0.0596943	0.00209795	1.09008	-2.5105	-0.317197	-1.49009e-09	476.107	
0.00563798	0.0212967	0.0273311	1.09098	-0.0757673	0.236216	-1.49009e-09	475.916	
0.00563063	-0.0202266	-0.00502638	1.09062	-0.488867	-0.0886675	-1.49009e-09	474.3	
0.00562741	0.00118043	0.00268986	1.0905	-0.94114	1.87125	-1.49009e-09	474.088	
0.00565576	0.0610485	0.0138396	1.09145	-2.4198	-0.169576	-1.49009e-09	478.324	
0.0056315	0.0025873	-0.00800403	1.09087	-0.33932	-0.448528	-1.49009e-09	474.484	
0.00564881	0.00571537	0.0121093	1.09249	-2.99165	-0.333673	-1.49009e-09	476.723	
0.0056285	0.00415322	0.0138183	1.09051	0.252842	-0.0601252	-1.49009e-09	473.618	
0.00563663	0.0101316	0.0108438	1.0913	1.5256	-2.58409	-1.49009e-09	475.622	
0.00563455	0.0143896	-0.0159736	1.09098	1.50804	-0.225024	-1.49009e-09	474.78	
0.00563224	-0.0326442	-0.00928768	1.09044	0.725339	1.00246	-1.49009e-09	475.697	
0.00562731	0.0137245	0.0295518	1.09001	0.362823	-0.86899	-1.49009e-09	474.183	
0.00564115	0.0210372	0.00685053	1.09161	-0.312743	0.506339	-1.49009e-09	475.083	
0.00563907	0.0213893	0.00049892	1.09142	2.81753	0.905375	-1.49009e-09	476.351	
0.00565524	0.016389	0.00752498	1.09305	0.727273	-0.0558054	-1.49009e-09	479.271	
0.00564129	0.0111926	0.0381448	1.09112	-1.18313	-0.222896	-1.49009e-09	475.298	
0.0056519	-0.0494669	-0.00812834	1.09172	1.83515	0.48842	-1.49009e-09	479.976	
0.00565209	-0.00127454	-0.000469285	1.09289	-0.950121	0.682226	-1.49009e-09	478.307	
0.00562265	0.0493735	0.00199427	1.08892	-1.55643	1.70635	-1.49009e-09	474.888	
0.0056358	0.0143891	-0.00325059	1.09122	-0.231314	0.955693	-1.49009e-09	475.608	
0.00563536	-0.00754491	-0.00127604	1.09125	-0.405946	-0.298983	-1.49009e-09	474.743	
0.00563504	-0.00273191	-0.0251736	1.09095	0.169031	-0.181291	-1.49009e-09	475.629	
0.00563901	-0.0567907	-0.00203955	1.09015	1.3894	0.423201	-1.49009e-09	477.102	
0.00564965	0.00835446	-0.012171	1.09256	0.671585	0.5518	-1.49009e-09	477.619	
0.00563998	0.00516176	-0.00629671	1.09169	-1.85621	0.331935	-1.49009e-09	475.139	
0.00564802	0.014993	-0.00654666	1.09238	0.0981441	0.403368	-1.49009e-09	477.729	
0.00565341	0.0150727	0.000805535	1.09292	-0.739642	-0.185816	-1.49009e-09	479.457	
